"Воздушная масса: Заданное значение[kg/h]","Давление заряда воздуха, фактическое[mbar]","Давление магистрали, уставка[бар]","Действительное давление в рейке[bar]","Клапан регулировки давления в рейке , активация[%]","Масса воздуха[кг/ч]","Подача активации управляющего клапана [%]","Регулятор нагнетаемого давления , активация[%]","Скорость вращения двигателя[об/мин]","Температура воздуха на впуске[degree C]","Температура двигателя[degree C]","Температура охлаждающей жидкости[degree C]","Температура топлива[degree C]"
"89.65","947.95","308.50","302.7","32.07","98.73","41.08","23.00","1298","46.45","85.30","85","49.52"
"88.27","945.94","329.69","344.57","32.41","97.58","40.64","23.00","1291","46.55","85.30","85","49.52"
"85.07","947.95","322.79","320.4","32.51","95.67","40.13","23.00","1305","46.55","85.40","85","49.52"
"87.97","951.98","329.18","331.29","32.39","95.60","40.44","23.00","1271","46.55","85.40","85","49.52"
"85.45","949.96","349.57","326.92","33.48","95.83","38.83","23.00","1356","46.55","85.50","85","49.52"
"92.85","962.96","502.70","520.4","36.49","104.98","39.52","23.00","1350","46.65","85.50","85","49.52"
"100.1","972.94","521.27","522.69","36.67","112.38","39.40","23.00","1426","46.65","85.60","85","49.61"
"106.28","981.92","346.27","478.8","20.77","115.43","40.28","23.00","1439","46.65","85.60","85","49.61"
"103.68","960.95","317.19","302.7","32.06","114.44","41.73","23.00","1442","46.55","85.60","85","49.61"
"97.96","951.98","314.60","322.46","32.09","108.87","41.93","23.00","1414","46.55","85.60","85","49.61"
"93.54","947.95","312.49","313.68","32.15","105.06","42.09","23.00","1371","46.55","85.60","85","49.52"
"91.55","945.94","310.29","289.6","32.10","100.63","41.19","23.00","1322","46.55","85.70","85","49.52"
"88.43","942.91","318.29","302.7","32.30","97.96","40.24","23.00","1302","46.55","85.80","85","49.52"
"86.29","947.95","319.30","320.4","32.27","95.98","40.71","23.00","1269","46.55","85.80","85","49.52"
"87.59","942.91","407.57","377.48","35.18","101.62","37.92","23.00","1302","46.55","85.90","85","49.52"
"93.69","962.96","507.86","522.69","36.08","106.97","39.90","23.00","1369","46.65","85.90","85","49.52"
"99.34","968.92","357.67","384.09","32.67","108.57","41.51","23.00","1392","46.65","85.90","85","49.52"
"97.96","957.93","323.70","313.68","32.37","107.50","41.27","23.00","1392","46.55","85.90","85","49.52"
"93.23","951.98","311.98","311.48","32.07","104.83","41.63","23.00","1359","46.55","85.90","85","49.52"
"90.64","947.95","309.97","293.98","32.02","100.79","41.26","23.00","1324","46.55","85.90","85","49.61"
"87.36","947.95","307.49","302.7","32.03","97.28","41.32","23.00","1275","46.55","85.90","86","49.52"
"82.47","947.95","303.71","311.48","32.01","90.33","41.73","23.00","1150","46.55","86","86","49.52"
"79.27","953.99","301.50","315.88","31.95","84.99","42.21","23.00","1048","46.55","86.10","86","49.52"
"74.69","955.92","300.08","287.31","31.89","81.79","41.32","23.00","995","46.55","86.10","86","49.52"
"72.25","951.98","299.99","304.96","31.99","78.89","41.59","23.00","935","46.55","86.10","86","49.52"
"62.49","960.95","299.99","307.08","31.99","68.67","41.52","23.00","794","46.55","86.10","86","49.52"
"55.85","960.95","299.99","302.7","31.97","64.77","41.80","23.00","786","46.45","86.10","86","49.52"
"57.45","955.92","299.99","302.7","31.88","66.00","42.10","23.00","760","46.45","86.10","86","49.52"
"55.92","955.92","299.99","296.09","31.97","63.78","41.81","23.00","744","46.45","86.20","86","49.61"
"55.39","955.92","299.99","300.59","32.01","62.56","42.08","23.00","707","46.45","86.20","86","49.71"
"54.09","951.98","337.30","315.88","32.84","71.87","41.26","23.00","1090","46.45","86.30","86","49.71"
"79.73","938.98","348.98","346.68","32.92","87.97","40.63","23.00","1176","46.45","86.30","86","49.71"
"99.34","940.99","489.69","542.46","35.75","99.49","39.97","23.00","1204","46.45","86.30","86","49.71"
"92.85","972.94","502.01","485.29","36.32","106.36","39.28","23.00","1386","46.55","86.30","86","49.61"
"103.99","972.94","335.79","430.27","20.83","112.69","40.45","23.00","1419","46.65","86.30","86","49.71"
"98.19","960.95","313.18","291.71","32.03","107.73","41.73","23.00","1362","46.65","86.30","86","49.71"
"88.88","955.92","306.48","296.09","31.95","95.83","41.51","23.00","1235","46.65","86.30","86","49.71"
"80.95","960.95","302.28","307.08","31.95","87.97","41.96","23.00","1086","46.74","86.40","86","49.61"
"75.84","960.95","301.69","287.31","32.07","83.47","40.68","23.00","1042","46.74","86.50","86","49.61"
"79.04","951.98","320.86","340.17","32.35","86.59","41.06","23.00","1060","46.74","86.50","86","49.61"
"74.77","955.92","355.46","333.5","33.50","85.15","39.44","23.00","1216","46.74","86.60","86","49.61"
"85.07","957.93","480.32","502.88","35.94","94.45","39.84","23.00","1217","46.84","86.60","86","49.71"
"94.22","968.92","505.29","500.68","36.45","106.97","39.36","23.00","1397","46.84","86.70","86","49.71"
"105.29","970.93","527.58","538.08","36.67","119.86","39.46","23.00","1536","46.84","86.80","86","49.71"
"112.99","972.94","402.39","450","32.75","132.14","42.35","23.00","1617","46.84","86.90","86","49.71"
"105.06","968.92","312.49","291.71","31.77","105.90","41.81","23.00","1200","46.84","86.90","86","49.71"
"74.77","983.93","299.99","298.29","31.83","79.65","41.81","23.00","935","46.94","86.90","86","49.71"
"73.62","964.98","299.99","296.09","31.99","80.95","41.66","23.00","969","46.94","86.90","87","49.71"
"69.35","962.96","314.51","300.59","32.53","79.19","40.26","23.00","1062","46.94","87","87","49.71"
"97.43","934.95","501.87","531.48","36.32","115.89","39.42","23.00","1552","46.94","87.10","87","49.71"
"84.15","983.93","299.99","274.17","31.75","81.56","41.52","23.00","861","46.94","87.20","87","49.71"
"62.79","977.98","299.99","302.7","32.00","68.28","41.71","23.00","739","46.94","87.30","87","49.71"
"56.15","968.92","299.99","300.59","32.05","62.18","41.67","23.00","719","46.94","87.40","87","49.71"
"54.93","964.98","299.99","302.7","31.92","62.03","41.91","23.00","723","46.94","87.50","87","49.71"
"54.4","960.95","299.99","304.96","31.92","61.65","41.75","23.00","718","46.94","87.50","87","49.71"
"54.25","960.95","299.99","298.29","31.97","61.34","41.74","23.00","716","46.94","87.60","87","49.86"
"52.8","955.92","299.99","302.7","31.92","60.96","41.71","23.00","712","46.94","87.70","87","49.86"
"52.64","955.92","301.69","300.59","31.94","61.19","41.69","23.00","719","46.84","87.70","87","49.86"
"54.09","955.92","305.56","304.96","32.21","61.80","41.41","23.00","736","46.94","87.80","87","49.86"
"77.97","932.94","500.50","467.68","36.64","104.30","38.93","23.00","1512","46.94","87.80","87","49.86"
"111.24","938.98","534.37","540.17","36.98","126.34","39.24","23.00","1623","46.94","87.90","87","49.86"
"109.48","964.98","497.88","494.07","35.89","122.68","40.05","23.00","1551","47.04","87.90","87","49.86"
"100.94","981.92","384.00","384.09","33.31","108.64","40.62","23.00","1415","47.14","87.90","87","49.96"
"104.68","964.98","543.38","527.1","37.09","123.45","39.55","23.00","1477","47.14","87.90","87","49.86"
"110.93","979.99","548.79","555.69","37.07","125.58","39.40","23.00","1609","47.23","87.90","87","49.86"
"122.45","979.99","538.50","551.29","36.48","139.93","39.41","23.00","1771","47.23","87.90","88","49.86"
"129.78","974.96","357.16","417.09","21.56","149.69","39.95","23.00","1687","47.23","88.10","88","49.96"
"86.82","1002.97","304.07","289.6","31.76","91.48","42","23.00","1057","47.33","88.10","88","49.96"
"81.94","972.94","302.70","304.96","31.97","90.03","41.92","23.00","1121","47.33","88.20","88","49.86"
"78.43","964.98","301.28","302.7","31.96","85.53","42.05","23.00","1046","47.33","88.40","88","49.86"
"74.46","960.95","299.99","287.31","31.88","81.56","41.31","23.00","979","47.33","88.50","88","49.71"
"67.37","960.95","299.99","307.08","31.94","74.16","42.02","23.00","828","47.33","88.60","88","49.71"
"59.43","960.95","299.99","315.88","31.86","70.95","42.79","23.00","796","47.33","88.70","88","49.71"
"58.67","960.95","307.90","300.59","32.11","72.33","41.48","23.00","973","47.23","88.80","88","49.71"
"86.06","925.98","347.78","326.92","33.55","103.38","38.85","23.00","1496","47.23","88.80","88","49.86"
"113.76","930.92","545.26","568.79","37.14","132.14","39.11","23.00","1762","47.33","88.80","88","49.86"
"118.79","970.93","539.48","546.77","37.07","136.87","38.72","23.00","1731","47.33","88.80","88","49.86"
"127.26","981.92","567.87","564.48","37.36","146.56","39.11","23.00","1848","47.43","88.80","88","49.96"
"126.27","972.94","329.60","313.68","32.35","133.59","41.60","23.00","1449","47.43","88.80","88","49.96"
"83.77","994.92","302.10","304.96","31.90","87.05","41.58","23.00","980","47.53","88.80","88","49.96"
"74.16","977.98","299.99","302.7","31.87","81.18","41.96","23.00","945","47.53","88.80","89","49.96"
"63.25","972.94","299.99","307.08","31.87","71.49","42.06","23.00","779","47.53","88.90","89","49.86"
"59.36","964.98","299.99","304.96","32.03","64.24","42.04","23.00","752","47.53","89","89","49.86"
"57.45","960.95","299.99","300.59","32.04","69.05","42.33","23.00","767","47.43","89.10","89","49.86"
"56.76","960.95","299.99","300.59","32.01","64.16","42.05","23.00","725","47.43","89.20","89","49.96"
"54.63","960.95","299.99","300.59","31.91","61.80","42.06","23.00","722","47.53","89.20","89","49.96"
"54.25","957.93","299.99","298.29","32.09","61.26","42.01","23.00","718","47.43","89.30","89","49.96"
"53.79","955.92","299.99","293.98","32.04","61.04","41.81","23.00","714","47.43","89.40","89","49.96"
"52.03","955.92","341.27","326.92","33.10","59.05","39.73","23.00","1028","47.43","89.40","89","49.96"
"100.18","923.96","422.29","529.18","21.14","112.69","38.46","23.00","1043","47.43","89.40","89","50.06"
"59.28","977.98","299.99","307.08","32.07","66.45","41.79","23.00","753","47.53","89.40","89","49.96"
"52.03","968.92","306.39","302.7","32.19","58.90","41.68","23.00","703","47.53","89.40","89","49.96"
"52.8","964.98","314.88","318.06","32.55","61.19","41.49","23.00","726","47.53","89.40","89","49.96"
"54.55","960.95","314.69","313.68","32.43","61.95","40.91","23.00","782","47.43","89.40","89","50.06"
"94.15","921.95","516.78","533.68","36.67","117.19","39.47","23.00","1602","47.43","89.40","89","50.06"
"112.99","955.92","311.39","282.86","31.73","97.96","41.89","23.00","898","47.53","89.40","89","50.06"
"57.3","989.97","299.99","300.59","31.95","63.63","41.80","23.00","719","47.63","89.40","89","50.06"
"52.8","972.94","309.87","311.48","32.20","61.57","41.70","23.00","723","47.63","89.40","89","50.06"
"53.79","968.92","310.88","309.28","32.12","61.65","41.76","23.00","718","47.63","89.40","89","50.06"
"52.95","964.98","310.88","311.48","32.18","60.65","41.58","23.00","718","47.63","89.50","89","50.06"
"52.49","964.98","311.39","311.48","32.21","61.26","41.65","23.00","751","47.53","89.60","89","50.06"
"56.23","960.95","299.99","296.09","31.96","62.79","41.79","23.00","727","47.53","89.70","89","50.15"
"53.56","960.95","299.99","300.59","31.92","61.49","41.93","23.00","721","47.63","89.70","89","50.15"
"53.94","955.92","299.99","300.59","32.03","61.34","41.87","23.00","720","47.63","89.80","89","50.06"
"53.79","955.92","299.99","298.29","32.03","61.34","41.79","23.00","720","47.63","89.80","89","50.15"
"54.17","955.92","299.99","300.59","32.02","61.34","41.97","23.00","721","47.63","89.90","90","50.15"
"54.25","955.92","299.99","298.29","32.02","61.57","42.06","23.00","719","47.63","90","90","50.15"
"53.86","955.92","299.99","302.7","32.02","61.34","41.98","23.00","720","47.72","90","90","50.15"
"54.4","955.92","299.99","302.7","31.92","61.57","42.11","23.00","717","47.72","90.10","90","50.15"
"54.25","955.92","299.99","300.59","31.83","61.49","41.99","23.00","719","47.72","90.10","90","50.15"
"54.25","955.92","299.99","298.29","31.97","61.49","41.91","23.00","718","47.72","90.10","90","50.06"
"53.64","955.92","299.99","296.09","32.11","61.57","41.80","23.00","720","47.72","90.10","90","50.15"
"53.64","955.92","299.99","304.96","31.92","61.26","41.80","23.00","720","47.72","90.10","90","50.15"
"54.86","955.92","299.99","302.7","31.92","61.34","42.04","23.00","722","47.82","90.10","90","50.15"
"53.33","955.92","299.99","300.59","31.88","61.49","42.21","23.00","718","47.82","90.10","90","50.15"
"54.47","955.92","299.99","298.29","31.92","61.49","41.76","23.00","719","47.82","90.20","90","50.15"
"53.64","955.92","299.99","300.59","31.97","61.34","41.71","23.00","721","47.82","90.20","90","50.15"
"54.4","955.92","299.99","298.29","31.96","61.34","41.95","23.00","721","47.92","90.30","90","50.15"
"53.94","955.92","299.99","300.59","31.96","61.49","41.91","23.00","720","47.92","90.30","90","50.15"
"53.56","955.92","299.99","300.59","31.91","61.34","41.81","23.00","718","47.92","90.30","90","50.15"
"54.55","955.92","299.99","302.7","31.87","61.49","41.88","23.00","719","47.92","90.30","90","50.15"
"53.48","955.92","299.99","300.59","31.97","61.49","41.99","23.00","722","47.92","90.40","90","50.15"
"54.47","955.92","299.99","300.59","31.97","61.34","41.92","23.00","721","47.92","90.40","90","50.15"
"54.09","955.92","299.99","300.59","32.02","61.49","41.99","23.00","717","48.02","90.50","90","50.15"
"53.56","955.92","299.99","302.7","32.01","61.57","41.66","23.00","720","48.02","90.50","90","50.15"
"54.09","955.92","299.99","300.59","31.82","61.34","41.96","23.00","720","48.02","90.50","90","50.15"
"53.64","955.92","299.99","300.59","31.97","61.34","41.87","23.00","718","48.12","90.50","90","50.15"
"54.09","955.92","299.99","302.7","31.87","61.34","41.87","23.00","719","48.12","90.50","90","50.15"
"54.09","955.92","299.99","300.59","32.06","61.57","42.03","23.00","719","48.12","90.50","90","50.15"
"53.86","955.92","299.99","304.96","32.05","61.19","41.84","23.00","720","48.12","90.50","90","50.15"
"53.64","955.92","299.99","302.7","31.97","61.49","41.71","23.00","718","48.12","90.60","90","50.15"
"53.79","955.92","299.99","298.29","31.92","61.34","42.15","23.00","721","48.21","90.70","90","50.15"
"54.17","955.92","299.99","300.59","31.97","61.34","41.98","23.00","721","48.21","90.70","90","50.15"
"53.64","955.92","299.99","300.59","31.92","61.26","41.95","23.00","719","48.21","90.70","90","50.15"
"54.09","955.92","299.99","302.7","31.91","61.19","42.01","23.00","718","48.21","90.70","90","50.15"
"54.4","955.92","299.99","298.29","31.96","61.34","41.93","23.00","710","48.31","90.70","90","50.15"
"54.55","955.92","299.99","296.09","31.92","61.49","41.87","23.00","722","48.31","90.80","90","50.15"
"53.25","955.92","299.99","300.59","31.88","61.26","41.83","23.00","721","48.31","90.90","90","50.15"
"53.79","955.92","299.99","298.29","32.03","61.26","41.80","23.00","719","48.31","90.90","90","50.15"
"53.56","955.92","299.99","298.29","32.06","61.26","41.89","23.00","721","48.31","90.90","90","50.15"
"53.94","955.92","299.99","296.09","31.97","61.34","41.94","23.00","718","48.41","90.90","90","50.15"
"54.17","955.92","299.99","298.29","31.87","61.26","41.87","23.00","719","48.41","90.90","90","50.15"
"54.17","955.92","299.99","298.29","32.02","61.34","41.89","23.00","721","48.41","90.90","90","50.15"
"54.09","955.92","299.99","298.29","32.01","61.34","41.89","23.00","718","48.41","90.90","90","50.15"
"54.09","955.92","299.99","296.09","31.97","61.34","41.99","23.00","723","48.56","90.90","90","50.15"
"53.56","955.92","299.99","298.29","32.02","61.26","41.91","23.00","722","48.56","91","91","50.15"
"53.86","955.92","299.99","296.09","32.02","61.26","41.65","23.00","719","48.56","91","91","50.15"
"54.17","955.92","299.99","300.59","31.92","61.49","41.92","23.00","718","48.56","91.10","91","50.15"
"54.47","955.92","299.99","300.59","31.92","61.19","41.84","23.00","723","48.56","91.10","91","50.15"
"53.94","955.92","299.99","298.29","31.97","61.26","41.92","23.00","720","48.56","91.10","91","50.15"
"53.03","955.92","299.99","302.7","31.92","61.34","41.83","23.00","719","48.66","91.20","91","50.15"
"54.55","955.92","299.99","300.59","31.92","61.26","42.16","23.00","720","48.66","91.20","91","50.25"
"53.64","955.92","299.99","300.59","31.88","61.34","41.85","23.00","719","48.66","91.30","91","50.25"
"54.25","955.92","299.99","298.29","31.92","61.34","41.94","23.00","719","48.75","91.30","91","50.15"
"54.09","955.92","299.99","300.59","31.97","61.34","41.73","23.00","719","48.75","91.30","91","50.15"
"53.86","955.92","299.99","298.29","31.93","61.26","41.77","23.00","718","48.75","91.30","91","50.15"
